tic id,toi,tfopwg disposition,period (days),epoch (bjd),duration (hours),sectors
271900960,389.01,FP,13.45913,2458330.37074,3.428,4
22843856,1644.01,FP,1.8497201,2459521.618633,1.757,"18,42,43,44"
449050248,953.01,FP,2.96844,2458441.29935,3.663,"5,12"
81429971,598.01,FP,3.0432421,2459986.020072,3.192,"7,8,34,35,61"
149282072,4461.01,FP,3.7006742,2459761.942759,3.115,"26,40,53"
1979500576,3627.01,FP,2.6342729,2458784.456622,3.998,"15,16,17"
286355915,1637.01,FP,4.07668395215913,2459885.666366,4.41321809513611,"18,58"
169532369,425.01,FP,3.60364,2458440.31143,3.728,5
82707763,1991.01,FP,6.6570835,2460065.075037,5.285,"10,37,63,64"
4426490,6874.01,FP,2.66895702509413,2460235.021932,2.75087379134272,71
141631253,2987.01,FP,1.67090108438277,2459963.201995,2.28203923303697,"9,61,62"
384045439,1496.01,FP,10.82661,2458743.87066,6.877,"16,17"
284528889,3999.01,FP,4.112385,2458981.890738,3.474,"17,18,24"
267484653,3610.01,FP,1.73848091918219,2459853.828611,2.67774846612737,"14,15,16,17,41,47,54,55,56,57"
53427308,1733.01,FP,5.80322,2458844.7654,1.569,20
207468071,1836.02,FP,1.7727505,2460477.136269,1.519,"16,23,24,25,49,50,51,52,56,76,77,78,79"
64836837,1506.01,FP,10.9115374,2460423.070964,3.269,"16,17,57,77"
431899140,1596.01,FP,1.9734615,2459928.934925,3.69,"18,59"
117256577,1156.01,FP,1.6865822,2459443.850453,2.429,"14,41"
377144784,1619.01,FP,2.3866952,2460447.12743,2.654,"17,18,24,57,58,77,78"
37242226,4207.01,FP,1.0681394,2458488.379945,2.082,6
110428269,1138.01,FP,0.64971,2458684.20504,2.076,14
270333769,2044.01,FP,4.1207509,2460418.367886,2.158,"17,18,24,57,58,77"
294599100,3537.01,FP,5.6133922,2459440.870522,1.424,"14,15,41"
27677846,1657.01,FP,5.6309047,2459936.359525,3.877,"18,19,59"
4294779,2451.01,FP,0.343889185962649,2459174.475148,0.969606906244014,32
406443564,4964.01,FP,1.1167145,2459359.320018,1.817,"11,38"
319968129,5070.01,FP,6.216994,2460285.329551,2.759,"43,44,45,71,72"
35315453,4412.01,FP,2.0340967,2460119.031104,3.397,"12,39,66"
259701242,401.01,FP,2.48548,2459139.77292,2.621,"3,4,5,6,13,30"
419946164,3164.01,FP,1.7765395,2458623.343394,1.258,11
308307606,517.01,FP,9.88502437905873,2458412.729453,2.42343527895289,"4,7,8,9,61,62,63,64"
151728428,5850.01,FP,3.9997367,2459786.271014,0.384,54
66783360,1399.01,FP,1.3812787,2459881.30632,2.4,"16,17,57"
399144800,1213.01,FP,27.214962165765,2458576.189436,3.7190483373615,"10,11,37,38,64,65"
157528286,4235.01,FP,1.6562803,2459251.03979,0.929,"6,7,33,34"
90448944,1043.01,FP,1.4415577,2459985.770425,2.349,"8,9,35,36,61"
272625214,1613.01,FP,5.2469991,2458979.490719,3.45,"17,18,24,57"
387834907,1405.01,FP,12.64001,2458739.88011,6.893,"16,17"
408203470,1289.01,FP,0.581321957121083,2458711.410631,1.32611770331108,15
318054782,4222.01,FP,0.8335712,2459226.922752,1.509,"7,33"
461662295,1711.01,FP,10.2558,2458844.85466,5.088,20
269269740,3549.01,FP,1.8639309,2459770.360298,3.297,"14,15,41,54"
206498307,2413.01,FP,13.4190392345475,2459066.937927,5.92218818360371,28
5024743,2805.01,FP,12.4498835,2459990.141393,5.45,"8,9,35,36,62"
302766000,2784.01,FP,0.2573207,2459550.344183,0.629,"6,43,44,45"
42015200,848.01,FP,9.77742,2458391.66318,6.713,3
233569098,2148.01,FP,23.48522,2458693.42328,3.546,"23,24,26"
187861378,4216.01,FP,2.1816809,2459251.531855,3.83,"7,34"
131979339,586.01,FP,22.6384642,2459986.476263,4.988,"7,8,34,35,61"
405904232,1312.01,FP,11.0765063,2460549.082741,4.692,"14,15,16,41,54,55,56,75,76,81,82"
320536216,986.01,FP,0.547669905919751,2460716.58341,1.038,"7,34,44,45,46,61,71,72,88"
348684813,2667.01,FP,7.7517472,2459976.896634,3.761,"8,35,61"
141663460,2066.01,FP,1.76442,2458601.34368,2.749,11
253132689,1971.01,FP,3.217824,2460062.383323,1.735,"11,37,38,64"
300599466,925.01,FP,13.17741,2458331.86537,2.75,"1,2,3,4,5,6,7,8,9,11,12,13"
400466395,6952.01,FP,5.1391542,2460311.734906,0.633,"43,44,71,72"
182943944,1017.01,FP,1.10422,2458518.96536,2.37,8
376838000,1618.01,FP,2.1679,2458765.05965,1.39,"17,18"
279989567,2744.01,FP,0.787177,2459226.18852,1.515,"6,33"
359496368,1178.01,FP,2.6652007,2460646.783967,3.49,"14,15,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,75,76,78,79,80,81,82,83,84,85"
29959761,2340.01,FP,1.6471574,2459169.749893,1.033,"4,31"
326470400,7164.01,FP,736.5528811,2460087.796502,4.735,"11,38,65"
75427473,5119.01,FP,1.4713984,2460258.206104,3.028,"43,44,45,71"
372913430,861.01,FP,6.7391601,2459169.053069,2.537,"1,4,5,7,8,9,10,11,27,31"
82362447,639.01,FP,2.819817,2458517.560677,6.611278,8
84126162,6920.01,FP,3.6688102,2460254.527369,2.151,"43,44,45,71"
239136269,3810.01,FP,1.05909936358153,2459501.092732,0.985340200190892,"20,44,45,46,47"
230386397,2099.01,FP,19.5078657,2459626.670376,4.603,"14,15,16,17,18,20,21,22,23,24,25,26,40,41,47,48,49"
9804616,460.01,FP,0.516834685451029,2458411.065871,0.936413,4
177612321,2845.01,FP,3.145502,2459223.653303,2.411,"7,33"
305512837,3323.01,FP,3.0223957,2459386.357734,3.272,"13,39"
470974162,3781.01,FP,3.2583798,2459603.239373,2.196,"20,47"
262530873,304.01,FP,2.24172,2458356.28606,3.989,"2,3,29"
187495621,7527.01,FP,3.26621371091915,2460658.088959,3.2117541519558213,"59,73,86"
146846569,734.01,FP,4.7535387557656765,2458545.448428,1.0905964574576812,"9,10,36,63"
341186896,999.01,FP,1.5078959,2459985.987965,2.759,"7,8,9,10,27,34,35,36,37,61"
24094603,1121.01,FP,4.07611,2458658.61052,2.062,13
446616059,5787.01,FP,3.1072375,2460530.955198,4.485,"54,81"
252636888,1539.01,FP,2.590266,2459880.28094,4.378,"16,17,57"
89643259,1193.01,FP,2.2219839,2460337.368138,1.996,"14,41,54,55,74"
294176967,1170.01,FP,1.8296155,2460556.995021,2.166,"14,15,16,41,54,55,56,75,76,81,82"
112395568,1053.01,FP,5.742625,2458657.999179,2.860293,13
399642071,4337.01,FP,2.28877626374243,2459307.924432,4.86348509209759,"37,38,64,65"
237751146,538.01,FP,1.66976904090466,2459203.397714,2.01053480287211,33
316254876,1575.01,FP,2.4611008,2459935.126364,3.13,"18,19,59"
350044062,5503.01,FP,5.9522831,2459578.528696,1.966,"45,46,72"
71396541,4130.01,FP,6.269716,2459031.311744,3.696,"20,26"
219151731,2483.01,FP,1.4853364,2459249.973749,1.302,"5,6,7,32,33,34"
313891529,2424.01,FP,12.3750536935672,2459092.273962,6.61661810808518,29
360816293,3146.01,FP,3.5506084,2458650.905593,2.706,"11,12"
129881395,3381.01,FP,3.3630421,2459252.696743,2.776,"7,8,34"
468977648,3001.01,FP,2.090218,2459302.296976,3.329,"9,10,35,36"
373453507,2475.01,FP,15.7925628,2459197.39928,2.823,"5,32"
7624182,412.01,FP,1.1096992,2459199.670069,2.097,"4,5,31,32"
1400212743,2113.01,FP,5.24612,2458984.22398,4.194,25
184670625,3377.01,FP,0.5241284,2459278.383405,1.017,"8,34,35"
233503636,1871.01,FP,3.40612,2458685.82187,1.714,"14,15,16,18,19,20,21,22,24"
462715015,5769.01,FP,1.7548863,2459767.984121,1.314,53
375199523,5892.01,FP,1.9447712,2459822.064534,1.345,55
412014494,1111.01,FP,11.4756978,2460131.889805,0.808,"13,27,67"
156115721,1006.01,FP,2.50479182514848,2459229.984579,4.37975633109929,"7,8,34"
341805908,4394.01,FP,1.4919159846076344,2460069.037538,2.3336552420346948,"12,39,65,66"
113295476,4233.01,FP,1.820443,2458514.824342,2.643,7
91576611,1129.01,FP,4.43651,2458659.06927,3.365,13
4999813,2878.01,FP,2.0849517,2459226.726213,3.099,"7,33"
179155220,964.01,FP,0.60274,2458491.88882,1.834,7
314338017,1524.01,FP,10.9554897,2459837.025075,6.772,"15,16,17,56"
89759617,1335.01,FP,3.3295394,2459817.659426,2.77,"14,15,41,54,55"
177126182,982.01,FP,6.3037582,2459216.0127,3.757,"7,33"
293978434,3420.01,FP,1.5971426,2458540.862165,3.316,"7,8"
192372961,1593.01,FP,2.06313,2458792.29644,2.157,18
303883880,3221.01,FP,0.8970184,2459359.59881,2.434,"10,11,37,38"
90919952,1118.01,FP,4.13812,2458660.16316,3.911,13
404610583,5966.01,FP,3.53810387355688,2459826.813152,2.44193702304445,56
95122849,5478.02,FP,10.1197017,2459593.124173,2.129,"20,44,45,46,47"
61117473,3122.01,FP,6.183621108141788,2460073.821503,2.5436374125035703,"11,38,65,91"
289441015,7007.01,FP,1.5342604,2460394.089956,3.271,"15,16,55,56,75"
73244652,6396.01,FP,8.2100724,2459600.062651,1.37,"20,47,60"
50365310,1000.01,FP,2.17134838715744,2459229.630046,2.01721957610162,34
39077574,3825.01,FP,7.1404043,2459629.957296,1.719,"21,48"
117979694,424.01,FP,1.9784257,2459199.447226,2.106,"5,32"
403693875,528.01,FP,3.524869262768182,2458469.695633,3.147542434158055,"6,33,71,72,87"
336267424,2138.01,FP,1.48218448305313,2458684.221959,2.59568271772436,"14,26,40,41,53,54"
175476629,321.01,FP,1.14057,2458354.27156,2.188,2
89876424,3526.01,FP,1.5380702,2458733.088312,2.226,"14,15"
233541860,1486.01,FP,0.2666485,2459635.536646,1.075,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48"
197650870,1481.01,FP,2.1853174,2460422.845579,1.656,"16,17,56,57,76,77"
40779013,3512.01,FP,1.7113115,2458708.891857,1.562,14
166184426,1955.01,FP,16.3152,2458600.45092,1.992,11
686072378,2438.01,FP,1.94260032314713,2459175.406024,1.020674321877,"31,32"
143350972,440.01,FP,1.0817,2458439.13519,1.588,5
172464366,478.01,FP,2.921685,2458470.046418,3.17791,6
73104318,1674.01,FP,7.45494,2458822.59324,3.465,"18,19"
398733009,464.01,FP,0.8185671730978292,2459116.382318,0.9809686986024097,"4,30"
410528770,1502.01,FP,2.7536237,2459847.780759,2.39,"16,17,24,56"
28643432,5184.01,FP,2.2751393,2459418.221331,2.087,"14,26,40"
418959198,1424.01,FP,4.8962483678637,2459827.504099,2.3624180129156,"16,56"
332660287,2713.01,FP,1.2434016,2459197.326471,0.939,"5,32"
372505528,3994.01,FP,3.8974136,2458977.165523,2.061,"17,18,24"
120602501,1366.01,FP,14.8626982035114,2459830.772785,3.32505015900045,"16,56"
295807723,5246.01,FP,0.6972223,2459445.21928,1.095,"14,15,16,41"
275384718,1996.01,FP,7.72433,2458576.4335,8.03,10
366563452,2161.01,FP,1.5873866,2459767.160908,1.51,"17,18,19,20,23,24,25,26,40,47,50,52,53"
37575651,568.01,FP,9.59719766745206,2458521.909289,2.94391524711799,"8,35"
210337597,7324.01,FP,0.5257499,2460557.747746,0.864,"14,15,41,55,82"
147340931,1992.01,FP,4.31224,2458546.84554,2.704,10
176778112,408.01,FP,1.33679,2459169.52007,1.488,"4,31"
54044474,1045.01,FP,3.7039994,2459301.544126,4.277,"9,36"
141405814,4225.01,FP,1.1355457163428109,2460717.457076,2.63,"7,34,61,88"
425220920,985.01,FP,8.76905,2458494.52201,3.504,7
445586472,967.01,FP,1.73936314934075,2459230.004598,3.60690275512823,"7,8,9,10,34"
48476907,658.01,FP,4.7192734,2460030.273032,1.301,"9,35,36,62,63"
35883621,6094.01,FP,3.0519843,2459984.008322,2.868,"7,34,61"
137284119,1315.01,FP,2.5778717,2459820.409101,3.472,"15,16,55"
144956678,596.01,FP,1.51360034493789,2459228.947101,2.44006945226305,"7,8,34"
283702603,3424.01,FP,0.6691882,2459279.471354,1.347,"8,34,35"
124709665,1002.01,FP,1.8675574,2459224.687802,1.408,"7,33"
377024332,6876.01,FP,15.1771428,2460282.740869,4.556,"45,46,72"
350743714,165.01,FP,7.757643018862346,2460746.619767,2.856135586159398,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89"
354594208,1492.01,FP,0.86673,2458765.22813,1.089,17
274002141,6368.01,FP,1.6197991,2459935.162255,0.95,59
92783821,1336.01,FP,3.8615978,2459442.068334,1.678,"14,15,41"
326732851,2058.01,FP,1.51567,2458766.42257,2.281,24
307956396,4044.01,FP,4.1508803,2459001.28404,2.256,"14,15,16,17,18,19,20,21,22,23,24,25"
409183335,1667.01,FP,3.32125,2458818.22815,4.304,"18,19"
331034236,1505.01,FP,3.42725489399743,2459826.907985,5.90839271685218,"16,17,56,57"
467006627,5920.01,FP,15.4159906,2459801.155922,2.127,55
33153766,653.01,FP,0.68831,2458544.60377,1.365,9
284050395,1568.01,FP,1.35932,2458765.47569,2.831,"17,18"
347018922,7431.01,FP,1.1919382,2460635.558306,1.404,"17,24,57,58,77,78,84,85"
230086768,1635.01,FP,34.9270482759269,2458736.130762,2.75469070470889,"15,16,17,18,19,20,21,22,23"
350332997,832.01,FP,1.9160221,2459357.079526,1.405,"1,3,4,5,6,7,10,11,13,27,28,30,31,32,33,34,37,38"
293075732,6882.01,FP,0.5666806,2460098.202957,0.722,"12,39,66"
380517859,5867.01,FP,1.109435,2459823.570109,2.723,"54,55"
68322189,5016.01,FP,1.2833689,2459385.759712,2.592,"12,39"
191373021,7416.01,FP,0.3013943,2460610.041379,0.407,"17,57,84"
253917293,160.01,FP,4.608,2458327.37627,3.383,1
363635669,4275.01,FP,0.761782828714231,2460015.058745,2.00297966772693,"9,10,11,36,63,64"
247873937,4738.01,FP,4.6498719,2459549.304788,4.995,"6,33,44,45"
267561446,1284.01,FP,1.283251,2458711.815604,2.012261,"15,16"
89510024,1160.01,FP,2.3664127,2459446.146751,2.591,"14,41,55"
403288821,2623.01,FP,0.5474737,2459085.611785,1.789,"1,27,28"
16187321,3542.01,FP,4.2021893,2459813.403681,2.742,"14,15,41,55"
96246348,1014.01,FP,1.40951841053404,2459985.657041,0.948499939586137,"6,7,33,34,61"
138497780,3808.01,FP,3.67548152883421,2459549.76003,2.30057746692248,"20,43,44,45,60"
347011522,3996.01,FP,17.2045725,2458973.929734,4.987,"17,24"
419858461,3165.01,FP,2.54337072704149,2460041.975735,3.221411205402986,"11,64,65"
243333538,4453.01,FP,2.99856673611241,2459772.753949,3.02516595934563,"40,41,47,49,50,53,54,55"
158551257,4433.01,FP,0.902395084078124,2459797.231728,1.6045864918787,"40,41,53,54,55"
118301361,1604.01,FP,3.46608,2458793.39828,4.403,18
208030798,3440.01,FP,1.7167587,2458650.326066,2.044,12
422653398,5308.01,FP,8.34034,2459485.685359,3.176,"4,42,43"
463203560,2958.01,FP,1.9905105,2460014.553417,2.62,"9,10,36,37,63,64"
347442932,6447.01,FP,0.6646521,2459986.820098,1.272,"8,61"
138968089,1429.01,FP,0.64125576252515,2458711.558151,1.11610815676246,15
322202434,1617.01,FP,1.4013505,2460420.948154,1.562,"16,17,18,24,25,57,58,77"
379723086,4396.01,FP,7.4398211,2460120.660517,3.068,"12,39,66"
333821572,974.01,FP,2.8259491,2459985.027628,2.409,"7,34,61"
298049015,5199.01,FP,3.9131371,2459438.721301,1.846,"40,41"
449050247,951.01,FP,2.96845,2458441.2993,3.707,"5,12"
77228304,456.01,FP,0.336826,2458410.95064,0.883311,"4,5"
147660201,670.01,FP,0.579398,2458543.348205,1.64214,9
295354126,1965.01,FP,2.2778177,2459357.403106,3.212,"11,12,38"
277871306,2664.01,FP,3.9602774,2460277.924101,0.884,"35,45,46,62,72"
141663464,1962.01,FP,1.76447,2458601.34368,2.749,11
97158538,631.01,FP,2.59507471269952,2459229.708439,0.792127360412531,"7,33,34"
309436531,3217.01,FP,3.2136333,2459383.966929,1.875,"11,12,13,37"
155114483,1370.01,FP,5.2651271,2459877.368408,2.463,"16,17,57"
202468443,5268.01,FP,2.0685871,2459690.596819,0.598,"41,48,49,50"
327011842,1576.01,FP,0.783879044456585,2459883.106456,1.48709657293689,"17,18,58"
1101909431,3921.01,FP,23.2556119,2458935.789582,7.878,"16,23,24"
285677945,1571.01,FP,1.2427,2458791.56106,1.563,18
189620016,2372.01,FP,1.17923440971278,2459989.454493,1.75722634977518,"8,62"
24364065,1195.01,FP,4.05135,2458686.84696,2.4,14
387664868,1332.01,FP,2.65688,2458712.51369,2.615,15
355636844,146.01,FP,6.30556,2459080.90325,2.946,"1,2,28"
199688472,1292.01,FP,1.4412175,2460351.142333,1.666,"14,15,16,17,18,19,20,21,22,23,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74"
285233023,6298.01,FP,2.8577028,2459904.85743,2.264,"17,18,24,58"
367102581,1522.01,FP,2.9798592,2459739.798591,2.737,"17,18,19,20,24,25,26,52"
389999924,3176.01,FP,4.760620669947277,2460015.719284,5.942044263679005,"10,11,63,64"
441334829,2963.01,FP,4.4433921,2459991.660646,3.414,"9,10,36,37,62"
143526444,803.01,FP,15.3050693,2459974.31761,3.872,"7,8,34,61"
431148743,1495.01,FP,2.6277641,2459879.808473,2.997,"16,17,56,57"
153651591,607.01,FP,2.14563244308398,2459230.769216,2.16800959448492,"7,8,34"
278968371,3508.01,FP,1.2997811,2458707.691822,2.35,14
317507345,1615.01,FP,3.9401791,2460473.279498,1.991,"18,19,24,25,52,58,59,73,78,79"
274138511,506.01,FP,2.774207,2458492.500001,2.393565,7
51318828,7247.01,FP,6.8782937,2460532.301638,4.407,"54,81"
229141709,846.01,FP,14.20489,2458363.76296,4.924,3
169187982,3566.01,FP,1.764534,2459446.399559,2.187,"14,15,41"
249812036,1378.01,FP,5.7785318,2460561.395306,2.348,"16,17,56,57,76,77,83"
106997505,1003.01,FP,2.74323,2458493.3957,3.167,7
279251651,419.01,FP,0.403842579347559,2458654.122394,1.05922177213852,"1,2,3,4,5,6,7,8,9,10,11,12,13,27"
101395259,623.01,FP,7.57467495428118,2458523.943374,3.08478661042268,"8,9,35,62"
50309953,1109.01,FP,7.04083,2459083.35168,2.979,"1,13,27,28"
86451883,3507.01,FP,1.7561019,2458708.663596,2.858,14
147576037,1157.01,FP,13.0727479,2459603.765773,3.044,"14,20,21,40,41,47"
469436001,7121.01,FP,0.9739887,2460558.272226,1.594,"15,16,17,41,55,57,75,77"
249862365,1562.01,FP,0.98999,2458791.5299,2.05,18
34466256,2732.01,FP,0.7029205,2459198.602275,1.325,"6,32"
461538935,4157.01,FP,5.289835,2459767.361077,3.179,"18,20,25,26,40,52,53"
405794804,1556.01,FP,1.44127,2458740.21873,2.605,"16,17,18,24,56,57"
169177766,1177.01,FP,1.692892,2460556.672243,2.886,"14,15,54,55,74,75,81,82"
141412823,4421.01,FP,21.7004042,2460151.66684,9.415,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,34,35,36,37,38,39,61,62,63,64,65,66,67,68"
174143743,726.01,FP,0.46132,2458492.31313,1.32,"7,8"
166697854,300.01,FP,2.75753,2458354.42965,1.376,2
52041724,1589.01,FP,35.4028219,2458942.422274,4.221,"18,24,25,78"
42755801,894.01,FP,4.3433389,2459225.901334,4.514,"6,33"
268042363,2828.01,FP,4.6141256,2459990.605838,1.566,"7,9,34,35,36,61,62"
361998994,3189.01,FP,1.84996,2458622.189194,2.954,"10,11"
304042899,775.01,FP,12.4458741183019,2459313.56423,11.5424587447013,"10,37"
190081497,2671.01,FP,3.1630387,2459991.730295,4.661,"8,35,61,62"
41227743,804.01,FP,1.4188152815023043,2458326.243939,4.575428809727892,"1,2,4,5,6,7,8,10,11,13,27,28,30,31,32,33,34,35,36,37,38,62,63,64,66,67,68,69"
186599508,1592.01,FP,5.63180736609691,2458794.89641,3.45530922990191,18
341297143,5866.01,FP,3.8421028,2459813.907629,1.184,55
105387356,5231.01,FP,1.5163046,2459445.816359,3.619,"14,41"
191146556,1549.01,FP,2.5798051,2459881.330991,3.413,"17,57"
459942762,430.01,FP,0.58644,2458438.83761,1.441,5
337129672,4635.01,FP,49.1077047395584,2460209.918841,2.94023192783815,"42,43,70"
219824469,1848.01,FP,5.4809161,2459661.07431,5.031,"16,22,23,49"
127476180,981.01,FP,1.6038092756614903,2460715.502404,2.253,"7,61,88"
146467675,955.01,FP,1.6375303,2459199.705849,1.606,"5,32"
47617038,4330.01,FP,3.3513304,2459358.397242,2.739,"11,38"
365781372,627.01,FP,1.13889,2458469.22408,2.154,6
392112968,3174.01,FP,1.1960086,2460041.592817,2.35,"10,11,37,38,64,65"
114103134,2829.01,FP,1.14687078451485,2459963.68315,1.39654773542937,"7,34,61"
118308828,4265.01,FP,3.7353995,2459301.93331,1.836,"8,9,10,35,36"
37084932,879.01,FP,6.58454,2458470.64431,3.395,6
220016044,357.01,FP,0.939966443907959,2459088.390424,1.12249199834294,"2,3,29,30"
287474726,582.01,FP,3.74420073543415,2459230.051423,3.50047618655898,"8,34"
453230066,3643.01,FP,1.5492212,2458813.485731,2.287,18
137500798,1705.01,FP,13.2054538,2460328.287633,4.875,"19,20,26,40,47,53,59,60,73,74"
231721005,2448.01,FP,9.0182016,2460121.423199,3.08,"3,4,6,7,10,13,27,30,31,32,33,34,37,64,65,66"
374200604,4838.01,FP,0.7600190181346775,2459525.795452,0.6387380397405018,"35,45,46,72"
344224831,6866.01,FP,8.0179256,2460224.827591,1.018,"42,43,70"
420288086,1535.01,FP,6.5344463,2459906.577796,2.774,"17,18,24,58"
269509393,1513.01,FP,1.76589,2458764.84417,3.807,17
382188882,276.01,FP,4.80009527427101,2459328.579795,1.99686813524526,"3,4,6,7,9,10,11,13,27,28,30,31,32,33,34,36,37,38,39,63,64,65"
29117085,3790.01,FP,13.247777,2458846.993395,3.301,20
443658196,4335.01,FP,4.5006638,2459351.741023,4.588,"11,38"
144970275,3423.01,FP,2.5313424,2459248.478713,2.246,"7,8,34"
332630868,4827.01,FP,736.5601487,2458525.417575,4.183,"8,35"
233735068,1306.01,FP,7.6869063,2459852.045455,4.652,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56"
7439481,4339.01,FP,1.25408055209495,2459333.969005,1.34355168935015,38
219466803,5275.01,FP,12.5951009,2459618.541036,0.876,"14,15,20,21,22,40,41,47,48"
345996087,1329.01,FP,2.01976,2458712.72322,3.394,15
414870287,1499.01,FP,4.95898,2458740.8589,1.831,"16,17"
143994283,1021.01,FP,1.90879,2458492.90429,1.909,8
306547699,3216.01,FP,2.6985136,2459356.241304,4.856,"10,11,37,38"
17150865,4634.01,FP,0.8706763,2460232.412765,1.007,"43,44,70"
335483600,1480.01,FP,3.35405297209971,2459855.711367,1.89841512336212,"16,17,57,58"
229770036,1348.01,FP,2.14056,2458684.50173,2.029,16
123106490,2874.01,FP,3.3004862,2459963.591728,2.95910497513487,"7,8,34,61,62"
30312676,817.01,FP,1.10223,2459126.7692,2.598,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30"
316937670,221.01,FP,0.62425,2458325.342966,0.774288,"1,2"
412257781,2863.01,FP,1.1894812,2459253.364143,3.047,"7,34"
284254253,3466.01,FP,1.862908,2458651.973815,4.562,12
420645189,1897.01,FP,48.534039473,2459000.999918,6.661,"19,25,26,52"
176984236,405.01,FP,1.7560902,2459199.325641,1.763,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32"
304021498,1031.01,FP,5.652623,2459304.837939,3.434,"9,10,11,36"
26583436,6172.01,FP,6.1429164,2459851.702422,4.475,"14,15,40,54,55,56"
385624852,1041.01,FP,8.30792,2459261.801216,3.228,"9,10,35,36"
295413003,3581.01,FP,3.0373017,2458757.57084,4.664,"14,15,16"
100267480,2341.01,FP,0.87741,2458681.75145,0.472,13
287190564,1309.01,FP,1.49861,2458684.76284,2.871,15
604863428,3985.01,FP,3.2358535,2458981.690526,3.777,"17,18,24"
459850897,3503.01,FP,1.1882681205393175,2460772.766105,1.959325089967889,"10,37,63,64,90"
286696848,3742.01,FP,8.9279009,2458835.622721,3.278,19
456305193,5540.01,FP,1.0995742,2460338.238011,0.952,"20,47,60,74"
277987172,5887.01,FP,6.3989216,2459824.052187,2.781,"14,41,54,55"
122485078,1650.01,FP,9.1505,2458822.09874,2.986,"18,19"
239722954,5447.01,FP,1.4958429,2459550.515708,1.534,"19,43,44,45"
219821826,2258.01,FP,9.6799809,2459659.732563,1.806,"14,15,16,17,18,20,21,23,24,25,26,40,41,47,48,49"
367287018,4037.01,FP,4.7257129,2459740.358181,2.701,"17,18,19,24,25,52,58,59"
329145325,1501.01,FP,1.077774,2459882.024875,2.682,"16,17,24,56,57"
358631536,1343.01,FP,3.4040139,2460552.940939,4.837,"15,16,55,56,75,76,82"
49967354,2164.01,FP,1.09333,2459010.86112,1.975,26
141616639,4126.01,FP,3.2428744,2459032.680649,2.417,"19,20,26"
344600402,4423.01,FP,1.3875331,2460123.887716,2.679,"12,39,66"
165523947,1317.01,FP,2.99041,2458711.85776,3.952,15
190743990,1376.01,FP,1.7380504,2460582.487167,1.496,"15,16,56,76,83"
38686737,432.01,FP,2.24704,2458439.97961,2.713,5
129107501,6133.01,FP,3.6534344,2459850.633702,3.519,56
27244707,3759.01,FP,1.6882863,2458838.180194,2.636,19
256414077,1566.01,FP,3.01106,2458793.38207,3.073,18
364408162,6116.01,FP,3.1256662,2459848.690225,2.903,"15,16,41,55,56"
293708935,1969.01,FP,2.68559148108602,2458597.350807,2.04911873395611,11
146261607,591.01,FP,8.4915117,2459262.045754,6.035,"7,8,34"
328167090,1384.01,FP,0.7131492,2459880.756663,2.428,"16,17,56,57"
461080504,1944.01,FP,6.09884706393276,2459285.44868,5.40881803874551,"10,11,36"
460140752,1947.01,FP,12.0077462,2460066.821944,2.818,"10,11,36,37,63,64"
219164808,504.01,FP,1.6773063,2459358.890413,2.352,"1,4,5,7,8,11,28,31,32,33,34,38"
373576942,3525.01,FP,0.8912218,2458731.568477,1.846,15
303364023,6711.01,FP,10.3469944548486,2458543.252411,2.59347131818463,"9,10,11,36,37,38,63,64,65"
245462406,1561.01,FP,2.27456,2458791.81704,3.32,18
74484886,4258.01,FP,3.8505662,2459298.033322,2.499,"8,9,35,36"
271439193,3963.01,FP,6.2329571,2459876.941322,3.043,"17,18,24,57"
335489455,3948.01,FP,2.1176601,2458978.435452,3.591,"16,17,24"
272086159,176.01,FP,16.155373,2458649.291373,1.556705,"2,3,4,5,6,12"
279177746,1353.01,FP,4.4350025,2460551.553803,2.252,"15,16,55,56,75,76,82"
34551972,3678.01,FP,4.85421480255816,2459885.446229,5.58820599134143,"18,42,43,44,58"
354006740,1665.01,FP,1.76406,2458819.00417,3.086,"18,19"
13023738,360.01,FP,8.0635,2459104.87232,3.396,"2,29"
373424049,742.01,FP,0.9619169928420026,2460745.307622,2.378514,"9,10,35,36,62,63,89"
313506357,1383.01,FP,1.532703,2459880.029372,2.698,"16,17,57"
420112587,1760.01,FP,11.0626659826953,2458691.531496,2.08421564591642,"14,15,16,17,19"
297967252,1025.01,FP,9.683790810595978,2460733.686688,1.6988586142159303,"9,10,35,36,62,63,89"
152685831,3402.01,FP,3.4714171,2459250.856372,3.006,"7,8,34"
468845640,1396.01,FP,3.99307,2458741.72914,4.783,"16,17"
197959526,2303.01,FP,0.719629069762069,2459061.885478,1.47474603479654,28
184679932,1645.01,FP,2.17214162392028,2458791.425546,2.74808232874544,18
423903685,6143.01,FP,4.0938735,2459845.510624,4.537,56
